n_of_individual_projects,motivation_r,relationship_with_others_r,communication_skills_r,task_management_r,salary(thousand kzt),total_rating,promoted
3.0,0.9777354934520199,0.8610798847910549,0.7889371433861726,0.9808911830695967,349.0,0.7324344833607842,1.0
1.0,0.8629220611170566,0.8912410631350711,0.93108115427303,0.898029126462145,310.0,0.8606887711806513,0.0
4.0,0.6451608467230333,0.956525834458133,0.7874526393985333,0.838594803750963,446.0,0.7915825259203505,0.0
0.0,0.839524423413121,0.7732814108625327,0.9066564581134686,0.6142842253185511,173.0,0.7553070663986932,0.0
3.0,0.8866437659053233,0.8504777395390224,0.8461012437582408,0.7478430178779882,352.0,0.9873904996533891,1.0
0.0,0.9553864346328608,0.9670123266105588,0.8601173271620126,0.7374661109154039,166.0,0.8567155647373805,0.0
5.0,0.9623609793409361,0.8045257661299053,0.6335620336386752,0.6775896572648187,53.0,0.7477255876219874,0.0
5.0,0.7124042649554353,0.7764848789005915,0.6995464713349026,0.8755724304731021,393.0,0.915276808315669,0.0
4.0,0.8744315637914521,0.7474433711098311,0.8857497463649149,0.712097260496972,344.0,0.973556460488699,1.0
5.0,0.7246946017861837,0.5302197018211965,0.9185419119220569,0.8080520799532604,452.0,0.6899546334288175,0.0
3.0,0.8350918926813993,0.6717690125236894,0.809860164100944,0.6643889405908294,252.0,0.9914043454548851,0.0
1.0,0.7333918720056122,0.4735261241824332,0.8672167651959847,0.8874670489191843,132.0,0.8219689287653664,0.0
0.0,0.8412900616054775,0.9553191307877935,0.5599705158210468,0.7314703798838695,115.0,0.8260752397962603,0.0
4.0,0.8771351200078916,0.8758466768282384,0.9182503401588608,0.9105036780293257,400.0,0.9769830071212765,1.0
5.0,0.7338205769438946,0.6998644991817682,0.9677204964348026,0.9211374118547843,464.0,0.8045388995011207,0.0
2.0,0.551653399548846,0.9506468718338896,0.791761344069779,0.709943689324803,358.0,0.7921545620706412,0.0
3.0,0.5839244330855156,0.9926666268444799,0.7360196376799697,0.9723231332886836,303.0,0.9678239749563137,0.0
3.0,0.7647677886002728,0.8768073016258374,0.8442158227559011,0.8663545877674899,485.0,0.9117078076881573,1.0
3.0,0.8013527943370127,0.7602223646492352,0.933619931092994,0.7955352918081713,74.0,0.9691071187037896,0.0
2.0,0.9245437551091025,0.9043992091828859,0.7490622971407918,0.9110377684780646,228.0,0.962903275202176,0.0
4.0,0.9288074543879474,0.9542329088462453,0.8155519347938875,0.8810258189872561,294.0,0.9279432576805853,0.0
3.0,0.7594376856319163,0.7692557353393972,0.8785332708202162,0.9437740854781367,236.0,0.9581183007672578,0.0
1.0,0.5583281077107937,0.8971526776412733,0.8335544146641152,0.7351145045947169,64.0,0.5452361323422685,0.0
5.0,0.7425811102373387,0.7240940486470457,0.5203462484733092,0.711934346269459,260.0,0.7993026925756547,0.0
4.0,0.772710848324297,0.7509045974348495,0.8643514082834871,0.8772242944463159,125.0,0.87288696937065,0.0
5.0,0.5064923211284995,0.8446927615082136,0.8424897118957233,0.879159985007494,210.0,0.7173066225511063,0.0
2.0,0.6746629200560696,0.4725361460115032,0.7727920538901347,0.8892008547092711,311.0,0.45175669243278377,0.0
4.0,0.9858509605836896,0.7913478291583813,0.8759599602221981,0.9565531337321602,418.0,0.8084830490187473,0.0
4.0,0.745225132337155,0.6028147784493668,0.8928117886755056,0.5493558016056213,167.0,0.905674083325227,0.0
4.0,0.4115335360022194,0.7992268187317024,0.7240333896421923,0.9085670423144033,355.0,0.33521416748201704,0.0
3.0,0.5049758707684158,0.4459262214422377,0.4960579969868277,0.9473650097117582,494.0,0.9780082334298307,0.0
5.0,0.9640376160746371,0.6928563403120898,0.3946472211906741,0.8734261595688132,368.0,0.48419135037056493,0.0
3.0,0.7982708013438246,0.8656508269591958,0.8446836792120129,0.9318622657821318,447.0,0.8581415392248546,1.0
5.0,0.8597333109087375,0.7351794949521313,0.9910336429283353,0.7012947413964626,213.0,0.9570563538121386,0.0
4.0,0.41450909086969,0.7808097017403323,0.6801758354502461,0.8161622863440896,489.0,0.9471919772519328,0.0
3.0,0.7972838810627235,0.9691792742535208,0.827664608059665,0.8165798686873709,473.0,0.9465594635188628,1.0
3.0,0.6372747223829232,0.8142986423742222,0.719786106651939,0.945892214186884,310.0,0.6447774873225142,0.0
4.0,0.890318184440223,0.8046903398763962,0.8341455014962781,0.9203141239483045,398.0,0.9786042787418967,1.0
1.0,0.7873802563896387,0.8043591879873146,0.8191145266470119,0.9930289855859085,219.0,0.5898068991231381,0.0
5.0,0.8107357036414239,0.7950469715809706,0.9475465002200503,0.8270474558045537,381.0,0.8255874938508557,1.0
3.0,0.9131445749208278,0.9333379200014886,0.9737033164929221,0.5636775453288719,425.0,0.7480242100043895,0.0
3.0,0.8840830231021787,0.8418317551404612,0.9096554406360888,0.9257567954996451,307.0,0.939293533696137,1.0
0.0,0.7550351677408694,0.6978532257493872,0.834821786676206,0.6945329697188908,103.0,0.9779338748585951,0.0
3.0,0.485159282653591,0.7782555488826771,0.4438867364766988,0.929905778410052,291.0,0.45781983202636833,0.0
5.0,0.8710404162723142,0.9487798294193379,0.8786018471777537,0.918563755912443,237.0,0.8601557863234874,0.0
3.0,0.48593494824974004,0.8757759391535972,0.4433642874721617,0.6987475730307524,96.0,0.7529442432376146,0.0
1.0,0.6255067321755763,0.6177768955469276,0.9380778212238341,0.8088255801360753,245.0,0.8678122009109417,0.0
2.0,0.5065477034289457,0.6486177651611464,0.9500177561227099,0.8414978902411303,96.0,0.6985713888844215,0.0
2.0,0.7700886170762213,0.9529915593193068,0.8715429293055581,0.940945050235986,227.0,0.9533558915648697,0.0
0.0,0.7544527443718317,0.48236374543603455,0.6145298259135965,0.6567312890791199,65.0,0.8579171925723459,0.0
5.0,0.9551620823467031,0.8718832922683771,0.9972118076119995,0.8125286848194695,472.0,0.9872695309710627,1.0
4.0,0.8544056206707875,0.9472908330139947,0.8474109381814292,0.847039968211268,321.0,0.8936667581151826,1.0
4.0,0.9377004783960541,0.7887286596123804,0.6408898181240638,0.9267169119033718,150.0,0.9101536161185215,0.0
2.0,0.6819657157419872,0.821369819272359,0.9990896243694335,0.7738763108475324,189.0,0.8168601416928343,0.0
4.0,0.9250333551029635,0.9933369009430438,0.982593436443405,0.980715555379929,377.0,0.9291153431947358,1.0
3.0,0.8587533652711485,0.9228503259561744,0.9122237193559742,0.8448949984304356,479.0,0.9493156630025601,0.0
0.0,0.5506630990252339,0.8121390587821331,0.8134566992161257,0.9314779676406428,392.0,0.6690601158181118,0.0
1.0,0.45421350811820616,0.5141209650996554,0.9850770578454049,0.7235304323341345,300.0,0.5192621385826746,0.0
4.0,0.9230416578758949,0.9844607536672019,0.9497508794485092,0.893100455534425,327.0,0.9502936605668204,1.0
2.0,0.894592175090736,0.9778139711396501,0.5742414252683585,0.6085309282778041,250.0,0.7246692514302772,0.0
4.0,0.7771424786299089,0.7927469064704025,0.8899572303025818,0.8862866102899001,484.0,0.9017717398020804,1.0
4.0,0.9103967062859197,0.7692566306037957,0.9358923846428389,0.74712466433941,28.0,0.9612550336137214,0.0
4.0,0.5925258809667133,0.4614359825729899,0.4231531391232747,0.6999273540548654,386.0,0.7321958383266334,0.0
5.0,0.6049435234744085,0.9171120105071443,0.9837014302514796,0.7929502569165623,152.0,0.7124594766547301,0.0
0.0,0.8492398515401663,0.8389966142913532,0.782878362398663,0.8986660789373342,138.0,0.8501520478612741,0.0
5.0,0.9060617056145118,0.9382280398047455,0.831451089293558,0.863002894384558,411.0,0.8952840160080191,1.0
4.0,0.7687468546505273,0.9363911596199984,0.9604723304388858,0.8977076036612104,217.0,0.9094154329360143,0.0
4.0,0.9824564294608608,0.6160361266782713,0.9532101699011473,0.7120168437998056,114.0,0.5766860996350656,0.0
4.0,0.9944271153491405,0.9731660392421394,0.9510550447483155,0.9953717105374416,376.0,0.8712119868842446,1.0
5.0,0.8227465457636758,0.5899014112718319,0.551819180579746,0.8905644804373631,24.0,0.6317177315818221,0.0
3.0,0.9172131425037643,0.9486563941289635,0.9887265180638418,0.9007457534599396,324.0,0.9711793123838802,1.0
5.0,0.9082432232140962,0.921047440316705,0.8142958867635469,0.7601361141018173,496.0,0.7681535106023285,1.0
2.0,0.8144828365985612,0.49697092561813894,0.8901641361632682,0.8999244121291814,453.0,0.9099289567682345,0.0
4.0,0.606986646193521,0.8588647845711093,0.8171974058782085,0.5383938317224632,281.0,0.5144674344549944,0.0
0.0,0.9234631562970637,0.46520667517037984,0.6356269965601957,0.8105404777103378,211.0,0.5611749728494839,0.0
5.0,0.49326276866694213,0.5757905886732155,0.9491097713863165,0.6082156586413089,393.0,0.9056926608989905,0.0
0.0,0.8627556847501965,0.4651798747546394,0.7544559486741942,0.895150207993678,284.0,0.822779061888081,0.0
4.0,0.8879263110225558,0.8182078792857252,0.7487226611827099,0.8406005585602084,427.0,0.8970583052897991,1.0
1.0,0.7828477067704038,0.5534494158280412,0.9856856590439651,0.7433871922753601,450.0,0.9155620008495675,0.0
5.0,0.8121762439157929,0.6585241539550073,0.791621285679962,0.6753003771015683,440.0,0.6916938711665419,0.0
4.0,0.8138867974465779,0.7378428985320824,0.8561226441139581,0.9612911089004935,480.0,0.8300905100775772,1.0
1.0,0.8915420433447154,0.7127823948933176,0.46791983779051244,0.8348056575633921,81.0,0.5204546071400312,0.0
3.0,0.9072081784914526,0.9503451619861674,0.9125655343785806,0.8891817919218867,324.0,0.9586404716032695,0.0
1.0,0.6215616955680214,0.5244946412964921,0.887359212835422,0.8684242660437839,102.0,0.9725994257678048,0.0
3.0,0.8556191648517072,0.9054683891656353,0.8392891821857826,0.9266026790526845,319.0,0.8243569317084106,1.0
5.0,0.9750588038168124,0.9614032130433849,0.908856525005742,0.9802787102109702,338.0,0.8871432591566374,1.0
5.0,0.752268205457308,0.8533904598447724,0.9799517350779081,0.759976399854729,376.0,0.7548792426149459,1.0
4.0,0.8796253723396186,0.8286745313382052,0.9213606725465461,0.8934754641687088,490.0,0.9982597942905312,1.0
4.0,0.6614681911793465,0.7599270048093227,0.6398003621732108,0.7175389451304205,48.0,0.9363042497845571,0.0
5.0,0.9614498908760463,0.765307307672533,0.9311018396059679,0.33721845334560424,437.0,0.9610662773540821,0.0
2.0,0.7021430715880531,0.7646995720588913,0.892466158959289,0.7807534274535649,417.0,0.9640340879125,0.0
4.0,0.9618424730778499,0.9336280323343196,0.9728433907939052,0.9510687333214203,304.0,0.9653163025693714,1.0
5.0,0.8576266604085143,0.9617256824598674,0.9766247260452163,0.9113228666339048,363.0,0.8576105693554485,1.0
5.0,0.7765561086925739,0.6018464981062456,0.7989094182956368,0.8614003128725685,27.0,0.6901652319088531,0.0
1.0,0.9510663010097948,0.9199826404732638,0.7752880665892676,0.7774786059104404,295.0,0.970378052246726,0.0
4.0,0.9457832119834637,0.8732843302584433,0.8855847288024404,0.9493773688143043,394.0,0.9282286940943087,1.0
4.0,0.8255437588191309,0.9674238450868701,0.7556034875536857,0.8057483250292692,387.0,0.7699237771222915,1.0
5.0,0.8997671446362105,0.6963420277090601,0.714306778950266,0.711369245660429,11.0,0.8475124326647974,0.0
1.0,0.9817306737420448,0.9869382690209187,0.7062762365602462,0.9929932936435739,474.0,0.9210128265886123,0.0
3.0,0.8111665288283022,0.8091062596362373,0.39635263314081265,0.5178181855728856,70.0,0.564983708196763,0.0
5.0,0.7282340953266428,0.7675327492447166,0.9397063873859761,0.8624524795884476,354.0,0.952323698153726,0.0
5.0,0.9824271853766281,0.4852109991125446,0.6657408005525298,0.5447241305524901,166.0,0.6319888355467894,0.0
1.0,0.7052758084633259,0.6860453205953218,0.7830943074986187,0.6836859654869112,343.0,0.6664506278373357,0.0
2.0,0.8201618409891007,0.6962056145702192,0.9568015360717933,0.9582187667597539,458.0,0.8452266447872805,0.0
3.0,0.8749467642037674,0.85846048195027,0.8365423661809863,0.8045481649012065,411.0,0.9405847261463957,1.0
5.0,0.6105688580259881,0.7516794868490723,0.7127656503684641,0.631183258843427,72.0,0.6791696890458345,0.0
4.0,0.8043626944909178,0.8095286594044733,0.8072271163091458,0.8522274013913066,377.0,0.9450718729408674,1.0
3.0,0.6450799869980992,0.3848438755460383,0.40190121312944416,0.8255809049017397,429.0,0.7097846192246751,0.0
5.0,0.6734105174587492,0.9782438821227457,0.8135268322879858,0.6324222123758545,218.0,0.9964515010479571,0.0
4.0,0.9480090834612643,0.9926007467508661,0.8828679376876376,0.9446754698455581,472.0,0.9491664588383296,1.0
3.0,0.9462758269111579,0.9131026608988912,0.9713478697039484,0.8104210255448354,389.0,0.9950305994802673,1.0
3.0,0.850498892906964,0.8700421428162559,0.9460920836094828,0.9757587984378916,320.0,0.9411472833493315,1.0
0.0,0.47285275274669675,0.5744699575936751,0.6083969158408924,0.9071877023732716,323.0,0.8148527453666604,0.0
3.0,0.499803726332433,0.8518731077813748,0.5848863725458484,0.6968739199355463,291.0,0.47204603433425035,0.0
4.0,0.5073972228576494,0.4621403281694384,0.5374475182695564,0.5139892653650138,174.0,0.6269484828391696,0.0
5.0,0.988991685622948,0.6777577136074941,0.8845128416980048,0.6731042926904597,238.0,0.8236893093010613,0.0
2.0,0.7894730648054933,0.9808018149321769,0.9503283576309665,0.644215696116523,264.0,0.8729719852683351,0.0
5.0,0.8888498319816194,0.9422578285994716,0.9122396704665771,0.9431453167434155,339.0,0.9099914243602908,1.0
3.0,0.7996351593612058,0.8011046717600955,0.7133613910597367,0.8908871604010163,445.0,0.8040788324741133,0.0
0.0,0.9403950203340641,0.8989833039686139,0.8352762546845492,0.7299072824599869,29.0,0.8752963515497727,0.0
4.0,0.9447517021724173,0.4094515764511548,0.7829561601861086,0.8760656482079728,268.0,0.7409372514926218,0.0
3.0,0.9696339975647683,0.881715688816664,0.9390791671421871,0.9841760663436994,352.0,0.8096798018553444,1.0
1.0,0.6580355504928765,0.6052669554599439,0.3581412671864618,0.6965887446468786,441.0,0.8097642808451935,0.0
5.0,0.9799842286324632,0.4266752038046797,0.8487331296374359,0.9296971533319378,233.0,0.4758448291938791,0.0
5.0,0.9387873596175622,0.8897504848280786,0.9124427817656108,0.7257010144231626,479.0,0.9494308591170828,0.0
3.0,0.9749258976321421,0.9139585271392373,0.9731892627651683,0.9665344819689189,480.0,0.9907076109564517,1.0
5.0,0.769830178494572,0.9628481283517973,0.829691411215465,0.7729237099052395,497.0,0.8025078713015165,1.0
4.0,0.7169911031838931,0.6291739140878615,0.7652389531511947,0.7450127741179189,41.0,0.8009238658415969,0.0
5.0,0.7388794632423127,0.7107950684272979,0.9073378324174813,0.7101363197230588,27.0,0.6968292455589434,0.0
3.0,0.7635258440394965,0.9871595688428366,0.5821731327221509,0.5729515950585504,315.0,0.6501563713924521,0.0
3.0,0.8507984085614209,0.829335288815246,0.9993838433722202,0.835569363994026,313.0,0.9620529147652526,1.0
5.0,0.7567881337565434,0.7745828298539801,0.9105927491243702,0.8364058864531015,152.0,0.8228470668486915,0.0
3.0,0.7369544528043248,0.9030380056097973,0.9101015669296812,0.983833109403263,363.0,0.9342518113937048,0.0
3.0,0.9781593917024437,0.9872175362311592,0.9759716013256745,0.9034094813352818,370.0,0.9477263955111538,1.0
2.0,0.6785878695120411,0.8886060621139605,0.6624298524452502,0.786482570197193,353.0,0.6890932191510805,0.0
0.0,0.5688884995733333,0.7048655895901957,0.9650081927644037,0.6780601498080061,420.0,0.9791674716887259,0.0
3.0,0.844782682154964,0.8574056114211573,0.9358728801558172,0.9891208587853363,405.0,0.9592877080016118,1.0
3.0,0.7961097888013112,0.8318760582567597,0.7614155429986879,0.7376985238835654,391.0,0.7847790320670609,0.0
5.0,0.9526865705087207,0.9026022718187519,0.8361563603169625,0.9615557923146388,499.0,0.8480103236345276,1.0
4.0,0.8962590089264173,0.6725215642551312,0.9386624561444666,0.679035756452871,323.0,0.9414263520323948,0.0
0.0,0.8754096545219705,0.9265446295958735,0.6387962044421631,0.7549699787081267,73.0,0.6546016371522304,0.0
0.0,0.7103736599402527,0.8037982632701769,0.6329862177792225,0.6629896107605976,250.0,0.7885299540664965,0.0
1.0,0.7208611678987211,0.385993004634727,0.7093712775626985,0.9541532398204282,473.0,0.6942993155338169,0.0
5.0,0.8283715170066139,0.9375954876834367,0.9921616756535998,0.9328904117840437,481.0,0.9441689423516926,1.0
1.0,0.9877800023186314,0.8117102451882899,0.7779847071493096,0.7699350091888285,321.0,0.7716117935341384,0.0
4.0,0.7444886754726132,0.8727474844799484,0.8397228450475385,0.7631971523649539,114.0,0.9343548575218381,0.0
3.0,0.8549978408925698,0.8960697573350376,0.8969911605619942,0.8073502915402464,192.0,0.9583449435654656,0.0
2.0,0.9884085418675386,0.5806544844918725,0.8574637416348698,0.8227070107493274,474.0,0.9720218514169974,0.0
5.0,0.7752053771277224,0.8530529032105454,0.9137561929076372,0.7687912190582756,418.0,0.7526739674889347,1.0
5.0,0.6659208035112052,0.5704359608457283,0.37788725843007875,0.9810369377063957,99.0,0.5307986245637721,0.0
0.0,0.8530272617961643,0.8476901711464422,0.7755155003871463,0.8875256189400661,310.0,0.9600032741826203,0.0
4.0,0.9707914372723293,0.9649658989275833,0.6492733076314978,0.9927492238655173,278.0,0.5662175430732268,0.0
0.0,0.7273614345799555,0.6735320470878998,0.7538397530586968,0.6868181055497927,273.0,0.9236722827645145,0.0
0.0,0.943462225036384,0.8350464102650007,0.8812525480272191,0.8084722723367176,315.0,0.7056454601863812,0.0
4.0,0.9878208161039008,0.9377532255129616,0.8987419942563771,0.9895753737365601,459.0,0.938793141693045,1.0
5.0,0.989904672567441,0.8428277985933978,0.9744223794876917,0.9252934650876443,424.0,0.8846582762379862,1.0
5.0,0.8148869973035502,0.8698021180974005,0.7417845653313488,0.7232067515426323,437.0,0.7871198486311746,0.0
0.0,0.9960964182338155,0.9027122026096177,0.715345542271504,0.868878477303616,58.0,0.5945940937431549,0.0
1.0,0.6176400442293445,0.6100848334929647,0.6354018563863724,0.5393917242052355,331.0,0.611481931827112,0.0
2.0,0.9903688605844033,0.9682198760792097,0.9476276255795452,0.5893444803870276,81.0,0.506100609843358,0.0
4.0,0.9224464683989133,0.9723919749367126,0.9950006967438407,0.9938492864888087,316.0,0.8086352228694865,1.0
5.0,0.8912730948174338,0.9471342151024571,0.9739494334104367,0.9174996874639235,453.0,0.9073500770142834,1.0
3.0,0.8494786495211095,0.6070647674872264,0.9394016082932615,0.8523850837418524,75.0,0.6065381585421601,0.0
3.0,0.9268330250698115,0.8498309200018366,0.6826658585756675,0.98652386029615,376.0,0.7903451670996642,0.0
5.0,0.9114319531088801,0.9510555104520895,0.8577438860717358,0.9906929671364253,462.0,0.9052318638442605,1.0
5.0,0.6717741106392904,0.6701794369978563,0.9928149946363433,0.9622849035179002,167.0,0.8472301997727758,0.0
0.0,0.43399217179003036,0.5073619222560782,0.7920901206003148,0.811275351310529,429.0,0.3688355584156078,0.0
5.0,0.8039858511418054,0.6944741497166436,0.6729265832399637,0.8429332957094138,48.0,0.900655589554888,0.0
4.0,0.7780117079020843,0.8359966186666823,0.8446869256740789,0.8359869841599195,326.0,0.9688106075583522,1.0
0.0,0.6613866559807764,0.594996231351112,0.7481067263278434,0.5655867957456341,378.0,0.7136503285639759,0.0
3.0,0.9001342488977736,0.849613094931417,0.8155907335589575,0.9136534420451429,362.0,0.8672475787271876,1.0
5.0,0.4541859412454553,0.6179315304370512,0.5916209611016803,0.8372052217556134,29.0,0.9846210785226999,0.0
1.0,0.8903811910312129,0.6672040006452693,0.7932118626722402,0.9489613166887363,3.0,0.9000738158195819,0.0
4.0,0.9841948947766781,0.8570072113464862,0.9918951081192666,0.9702962232457837,322.0,0.9064422961565342,1.0
5.0,0.5884510323172962,0.889780443930932,0.8767365819830912,0.7117723303627753,153.0,0.7347827780599399,0.0
2.0,0.7929787960513173,0.6849085371823851,0.7454151893718242,0.869170074028363,457.0,0.5670514458708166,0.0
4.0,0.3828452863059559,0.47986933540022636,0.33500906649097617,0.91557285104996,482.0,0.5545360786073179,0.0
2.0,0.5318331589122516,0.77735564956625,0.36646630796165514,0.5764481649390258,109.0,0.40272085851949085,0.0
4.0,0.9776292622418739,0.8250683804208273,0.847164750658623,0.8860905833955663,433.0,0.935296413937423,1.0
2.0,0.8394018432183628,0.8629820705257953,0.8780506530330754,0.9283695487583846,102.0,0.9302422774807679,0.0
5.0,0.7833295519106577,0.8908454669264705,0.9216297801733709,0.94066187936477,424.0,0.8920282773547412,1.0
3.0,0.6272335639167345,0.6271209386206315,0.5441629762513018,0.894110984420194,485.0,0.6067963167669909,0.0
3.0,0.8903931749710312,0.9946420412360134,0.980832898960723,0.9706651735557896,354.0,0.9417774973726682,1.0
3.0,0.6794368512370691,0.6585787291361718,0.5808424679449402,0.6914576233571997,245.0,0.9067652723501177,0.0
4.0,0.9297667464682731,0.9054747948768711,0.9138268727137444,0.9240031485964969,483.0,0.96318797363232,1.0
3.0,0.9813933587312896,0.838941871099178,0.8362576426275419,0.9381736715176123,390.0,0.9858427598486819,1.0
5.0,0.7785453966427452,0.9189178821941899,0.7971338872305904,0.9619067564385144,112.0,0.7073802315114197,0.0
5.0,0.7042501158309937,0.8916702251655223,0.8100248015105227,0.8240950871966825,426.0,0.7605982750744458,0.0
5.0,0.5524712556541791,0.8723518182463189,0.5421617090171018,0.601962568538779,148.0,0.38529825963307657,0.0
2.0,0.7794961426729312,0.9582349848306042,0.8374399989584458,0.6409409373758074,423.0,0.8083532334593951,0.0
3.0,0.5149727869380318,0.829507687980394,0.6211355789631997,0.7646017556207766,88.0,0.6722558756007353,0.0
0.0,0.9276901741056884,0.5738049585415894,0.9066320763614122,0.5402277342928485,136.0,0.7830604256723015,0.0
3.0,0.7895098739563892,0.8278693555038276,0.801859878995057,0.9266745720550227,294.0,0.8908230537240996,0.0
5.0,0.9721124078990637,0.9799541510553744,0.9541192674011065,0.8623160973440993,386.0,0.5411661530832873,0.0
0.0,0.9762620142788994,0.9091509438432626,0.9042090319420264,0.7027060302463083,1.0,0.7940694920326755,0.0
3.0,0.947554489422997,0.9030533998687857,0.9105574542090983,0.9022888296142444,323.0,0.9185514758950705,1.0
2.0,0.5656933461989937,0.9263780179917207,0.9338934106563266,0.5935245724994537,154.0,0.9636891563347694,0.0
1.0,0.9705487931829606,0.832899231129626,0.8297177821889125,0.9548208982136732,282.0,0.8544888438273859,0.0
0.0,0.9848917127416603,0.6833307933382338,0.9084532711983431,0.6298257353554546,209.0,0.49426563371483856,0.0
1.0,0.7851640270993543,0.9498264045765463,0.6673791335661969,0.7820186638782529,35.0,0.7500225947878424,0.0
5.0,0.9375060650417857,0.921983577764988,0.9818895501260894,0.8284183312740242,406.0,0.8386701491037485,1.0
0.0,0.7019313051281392,0.9118854369976246,0.9053891353139834,0.7390767571956074,92.0,0.773538536272981,0.0
1.0,0.7751104060590115,0.6209827037985666,0.803964151051622,0.7173159512032894,53.0,0.507321298843932,0.0
2.0,0.7771142698560927,0.7060390040954869,0.6871248955619347,0.6413847676325419,330.0,0.5994121083495252,0.0
5.0,0.8550416295616954,0.5133067664729982,0.8462179281783678,0.904274977841292,425.0,0.5052455978697645,0.0
5.0,0.6117875366899476,0.5866631166558559,0.582609261605054,0.9076569867717111,303.0,0.9710437529436541,0.0
2.0,0.9726282546340412,0.7667755718627716,0.848077177037257,0.5710511438629658,497.0,0.6055039528144375,0.0
2.0,0.8689301755774235,0.45697306920883995,0.7618244781142953,0.37350955516646944,490.0,0.7304031851568946,0.0
3.0,0.8540657473969586,0.8739086520776864,0.9779799467974375,0.9104321704222585,492.0,0.9273115712060583,1.0
2.0,0.9188876006264015,0.9974649734603585,0.6710382826708022,0.6632391775422383,50.0,0.722224034532115,0.0
3.0,0.9639103849729873,0.8597379982554993,0.9785529619354807,0.8497599186889391,431.0,0.9403662916136049,1.0
3.0,0.7127588814363135,0.518385771635912,0.6396904196383524,0.7675929350302875,477.0,0.6635022325371833,0.0
3.0,0.9129160048815184,0.8392392449072076,0.8644431981893872,0.9051932874676557,386.0,0.8651159866501549,1.0
4.0,0.7465906442753619,0.857558466524288,0.9004922275004202,0.8095129862227773,419.0,0.75002251600208,0.0
4.0,0.922851681872484,0.9540611572442705,0.9379392300778455,0.8988630694504194,317.0,0.9282214051757808,1.0
3.0,0.8594666050351566,0.8740898307930809,0.8662865334215972,0.8982221175222443,492.0,0.9528278820595596,1.0
1.0,0.7431187078807747,0.7971107531471429,0.9335248372214922,0.7930937154877888,362.0,0.7577419590760806,0.0
4.0,0.8880536317260452,0.821250925771423,0.9996821670318178,0.8779568123221718,431.0,0.8490357690560174,1.0
3.0,0.8421704893949047,0.6296552188884451,0.5659577799462242,0.9319118774377949,489.0,0.44312698270401196,0.0
5.0,0.8713727341393782,0.5091601394278507,0.688302524411251,0.8801532694623244,184.0,0.530974331342661,0.0
3.0,0.8213921297539941,0.7040184560357834,0.5004085756322663,0.895839750045101,31.0,0.5095392644961371,0.0
4.0,0.7775515018431416,0.9516185745867839,0.6385020417037336,0.7178950584261958,477.0,0.784997570308904,0.0
0.0,0.5869790082028372,0.889693558060626,0.9409472913203053,0.48378803714222085,472.0,0.6191577879831534,0.0
0.0,0.7732289292789991,0.48457845386894594,0.7088556759585449,0.9880096573265089,172.0,0.8850411805384082,0.0
5.0,0.6542964763290178,0.676513791527491,0.6875090286272978,0.9955499685278852,117.0,0.9218582314381294,0.0
4.0,0.9681680072813514,0.7353231619584514,0.6807650317762638,0.8171859430257067,491.0,0.6392896706270264,0.0
5.0,0.9081852782486488,0.9875298626093991,0.9005879407766934,0.8756259323757812,335.0,0.95486739331667,1.0
2.0,0.41415360831480047,0.3519800658358337,0.7530637089491925,0.5687518898412023,268.0,0.4981797316676569,0.0
4.0,0.9647034629324962,0.609633590881784,0.9306499234313372,0.884460966439062,428.0,0.503466656302556,0.0
3.0,0.9020975014664744,0.8844339982202433,0.9452147187570213,0.9065957595088505,321.0,0.9972344772984443,1.0
2.0,0.8598705078770061,0.9814020351596657,0.7621315118143914,0.5544666700254024,323.0,0.7489220818967084,0.0
3.0,0.9491827741300721,0.9523093878900829,0.9598112099837401,0.8206315538787419,351.0,0.8386732005073447,1.0
4.0,0.8938757354459862,0.8050856243294485,0.7866034689215191,0.7978021286856061,334.0,0.982696704941297,1.0
2.0,0.8598972834809161,0.7456762908085495,0.8996531702763813,0.8203257853846903,335.0,0.9603570938389875,0.0
5.0,0.5778327880570052,0.5565850969403108,0.5178849127606613,0.8396369715412924,458.0,0.9092090658763092,0.0
4.0,0.8636211301428531,0.9115340549185619,0.995198599128651,0.9833105214167166,321.0,0.9810760263141005,1.0
5.0,0.7327160551678522,0.8633378864600701,0.7075015149855425,0.7546195375556157,86.0,0.6924468404939975,0.0
4.0,0.8461049426751643,0.8276932493321154,0.8030212209064731,0.9591566286803161,345.0,0.7649629458352116,0.0
0.0,0.4582285473050052,0.9467383359659466,0.7512134598505608,0.9546611677408452,353.0,0.8318198346972804,0.0
4.0,0.8146705393476218,0.992999459088422,0.856200871251415,0.8060601861831964,322.0,0.9843242357159632,1.0
2.0,0.7326102985231137,0.9682541242973415,0.7737830211718962,0.9465610043713848,420.0,0.6440841555338739,0.0
5.0,0.8550675453445161,0.8721022957895503,0.8458090288570458,0.9269788233660281,422.0,0.8578774273288468,1.0
4.0,0.4406169072902189,0.46836203329023285,0.48124716722199057,0.783167649178752,279.0,0.852039716727043,0.0
0.0,0.6380634226249777,0.6921686601065566,0.8561518655402218,0.7966747387300697,61.0,0.8740732092654164,0.0
1.0,0.541512093078197,0.3645273002300459,0.5924465523542806,0.8772229280398831,376.0,0.9139830128534662,0.0
3.0,0.8648619852851512,0.9348047344641126,0.9009363040537376,0.9558136004586585,485.0,0.8660490105885881,1.0
